entity_id,state,last_changed
sensor.proximity,254.758,2024-09-29T22:14:36.574Z
sensor.proximity,256.561,2024-09-29T22:14:38.682Z
sensor.proximity,257.496,2024-09-29T22:14:40.736Z
sensor.proximity,254.431,2024-09-29T22:14:42.848Z
sensor.proximity,256.467,2024-09-29T22:14:44.938Z
sensor.proximity,257.344,2024-09-29T22:14:47.030Z
sensor.proximity,257.179,2024-09-29T22:14:49.127Z
sensor.proximity,259.119,2024-09-29T22:14:51.188Z
sensor.proximity,261.326,2024-09-29T22:14:53.290Z
sensor.proximity,263.903,2024-09-29T22:14:55.369Z
sensor.proximity,266.486,2024-09-29T22:14:57.461Z
sensor.proximity,269.519,2024-09-29T22:14:59.556Z
sensor.proximity,262.505,2024-09-29T22:15:01.615Z
sensor.proximity,258.036,2024-09-29T22:15:03.717Z
sensor.proximity,258.310,2024-09-29T22:15:05.791Z
sensor.proximity,258.571,2024-09-29T22:15:07.874Z
sensor.proximity,261.036,2024-09-29T22:15:09.969Z
sensor.proximity,259.214,2024-09-29T22:15:12.025Z
sensor.proximity,259.216,2024-09-29T22:15:14.127Z
sensor.proximity,259.450,2024-09-29T22:15:16.192Z
sensor.proximity,261.998,2024-09-29T22:15:18.296Z
sensor.proximity,261.030,2024-09-29T22:15:20.389Z
sensor.proximity,258.800,2024-09-29T22:15:22.450Z
sensor.proximity,258.943,2024-09-29T22:15:24.561Z
sensor.proximity,263.423,2024-09-29T22:15:26.606Z
sensor.proximity,260.935,2024-09-29T22:15:28.721Z
sensor.proximity,258.886,2024-09-29T22:15:30.814Z
sensor.proximity,256.934,2024-09-29T22:15:32.881Z
sensor.proximity,258.008,2024-09-29T22:15:34.984Z
sensor.proximity,260.652,2024-09-29T22:15:37.036Z
sensor.proximity,258.367,2024-09-29T22:15:39.131Z
sensor.proximity,258.011,2024-09-29T22:15:41.201Z
sensor.proximity,258.175,2024-09-29T22:15:43.294Z
sensor.proximity,256.570,2024-09-29T22:15:45.388Z
sensor.proximity,255.341,2024-09-29T22:15:47.448Z
sensor.proximity,254.861,2024-09-29T22:15:49.556Z
sensor.proximity,256.128,2024-09-29T22:15:51.626Z
sensor.proximity,258.617,2024-09-29T22:15:53.709Z
sensor.proximity,262.517,2024-09-29T22:15:55.815Z
sensor.proximity,262.108,2024-09-29T22:15:57.866Z
sensor.proximity,262.061,2024-09-29T22:15:59.971Z
sensor.proximity,258.372,2024-09-29T22:16:02.046Z
sensor.proximity,261.266,2024-09-29T22:16:04.166Z
sensor.proximity,262.178,2024-09-29T22:16:06.260Z
sensor.proximity,264.540,2024-09-29T22:16:08.331Z
sensor.proximity,261.462,2024-09-29T22:16:10.427Z
sensor.proximity,263.490,2024-09-29T22:16:12.490Z
sensor.proximity,262.359,2024-09-29T22:16:14.598Z
sensor.proximity,261.045,2024-09-29T22:16:16.689Z
sensor.proximity,265.018,2024-09-29T22:16:18.764Z
sensor.proximity,262.175,2024-09-29T22:16:20.860Z
sensor.proximity,262.915,2024-09-29T22:16:22.924Z
sensor.proximity,262.372,2024-09-29T22:16:25.417Z
sensor.proximity,260.786,2024-09-29T22:16:27.521Z
sensor.proximity,258.235,2024-09-29T22:16:29.601Z
